기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표
20211,A,3110078,이촌동점보아파트,465,91,61,36,76,88,113,107451,25534,8828,14762,21077,15496,21757,23215,20905,14286,15333,20602,13109,15057,14956,15202,15127,15094,15858,16159,78835035,2505,55986545,22848490,8895420,13852381,13432202,10521923,9284619,11344856,11503634,0,0,31854281,13896916,31312112,1771726,28109451,29857942,801634,3367248,6056786,12483408,15790630,19467688,HH
20211,A,3110079,후암동주민센터,10480,1365,1572,1771,1716,1654,2402,2494673,311211,361664,477065,445321,361043,538371,747942,548293,277418,258328,346667,316028,358655,357352,354842,354945,353820,348911,366148,2854817139,141929,2183439703,671377436,387996431,477698217,460149414,395939731,461655910,380222962,291154474,10233465,83245580,889643498,275166554,1242493074,354034968,1221234873,886234610,6035881,431690136,635787192,505131019,346811578,182013676,LH
20211,A,3110080,해방촌예술마을,4131,438,606,664,626,610,1187,2027586,240402,318549,382070,326482,269430,490654,625875,419482,201796,193289,296941,290203,284720,283403,283742,285350,286182,296721,307467,114133501,2483,56522612,57610889,6858059,4264816,10470922,10042614,24886201,34576674,23034215,1547995,0,3637848,22349318,51679565,34918775,45775610,62463125,1470778,42352076,33776801,8602369,19356272,2680440,LL
20211,A,3110081,해방촌 남동측,3336,243,528,533,442,506,1084,1708798,157739,267649,383314,286357,189382,424356,492584,362501,188503,182541,260256,222413,238391,235817,235998,239640,241917,254291,262744,2301230758,76018,1250302791,1050927967,122030824,224618343,285749877,242527189,375376558,556128935,494799032,9119612,25634233,251879774,358550000,1173641140,482405999,1151083103,1068398729,10625681,847041350,842813423,272137285,174664882,72199209,LL
20211,A,3110082,용산구청,978,70,161,210,132,136,269,324211,18267,75328,73675,50655,45451,60835,59602,63008,47766,51978,66419,35437,45370,45389,46164,46342,47169,48218,45559,1514806189,64886,931935747,582870442,171380765,170629498,205459958,183286904,201178622,315659147,267211295,90985734,88284194,544983447,243727258,445546764,101278792,690410352,522490482,2995899,213501602,333303433,346552923,193249640,123297340,LH
20211,A,3110083,서빙고역 1번,727,121,82,149,134,92,149,122559,17455,15482,19989,23497,19329,26805,30011,26913,15571,15312,19864,14888,17508,17567,17428,17364,17433,17465,17794,42509336,1808,39275201,3234135,3470318,2807090,3162005,27742361,2093427,1291921,1942214,0,43990,8761754,30706698,2295677,701217,7894724,5075206,140813,2451532,5287641,3398131,1621183,70628,LH
20211,A,3110084,경리단길북측,3620,271,528,624,560,524,1113,982100,76310,148928,240549,187224,116056,213035,258363,206041,115574,116000,159803,126320,137156,136177,136199,136483,138079,147598,150407,2693309906,70506,1596528451,1096781455,227316453,290656333,357033702,313229818,408292145,663375819,433405636,28331899,58255250,257087483,333995148,1389258641,626381485,1237672863,1106756793,11363384,795337165,924731511,279386521,204757080,128853998,LL
20211,A,3110085,경리단길남측,2745,306,460,513,430,370,666,1332486,120097,223173,320791,245283,164529,258614,352740,276975,157947,155947,217958,170917,188312,186866,186668,188027,189712,195606,197296,3033769502,69004,2175793031,857976471,416382451,438497700,447637914,415712739,457562227,559778565,298197906,11626358,47637037,583125265,545514277,1492727736,353138829,1195643666,792923720,4197980,463020318,637028942,332451778,252983245,298885133,LL
20211,A,3110087,이태원엔틱가구거리,1686,85,222,211,223,273,672,231257,16759,46728,49854,39716,32806,45394,54478,47524,30422,30346,40531,27956,32381,32251,32502,32658,33113,34368,33983,247355220,15290,170695406,76659814,38885294,33289253,35784669,31822101,30914089,35153795,41506019,0,7682929,97663031,56046970,80129963,5832327,135479016,75489093,940967,39300783,61330890,53396552,37864556,18134361,HH
20211,A,3110088,오산고등학교,1727,209,265,258,280,308,407,400266,73620,54892,58607,83205,55545,74398,110856,86480,46690,43768,61511,50960,57042,56145,55915,56134,56496,58600,59933,518106100,21259,437335444,80770656,76829229,93296360,87229425,96941819,83038611,70396431,10374225,541340,7071802,125911900,78265132,234633828,71682098,274597001,95326497,3298483,21131903,47305304,81964730,101287199,114935878,LL
20211,A,3110089,서빙고동주민센터,2539,264,329,348,385,434,779,541323,68210,70845,84079,103485,78960,135744,165238,121582,60296,56295,71338,66573,77665,77361,76783,77174,78191,77043,77108,377027219,18498,227071185,149956034,41734411,51507841,44084103,44634166,45110664,73768821,76187213,0,5277540,172430457,87192284,108525332,3601606,213089244,111450874,723300,20194340,65327022,99480444,80729684,58085329,LH
20211,A,3110090,한국폴리텍대학서울정수캠퍼스,1963,185,298,331,303,331,515,617514,65108,96933,118515,110331,90386,136239,158103,128468,74108,73938,101955,80941,88962,87210,87051,87229,88085,89072,89906,596455525,25841,369841482,226614043,44297529,78039074,76615976,70801959,100086944,119561205,107052838,6495414,5058664,35032762,65065127,373790297,111013261,328978501,203133112,4082771,114457880,155776920,113461810,99194246,45137988,LL
20211,A,3110091,리움미술관,153,14,18,35,17,16,53,145945,9112,34255,41361,26894,17816,16507,13702,26690,28101,31535,34272,11645,20383,21862,22270,21777,21522,19873,18258,612345696,22103,344972171,267373525,34193684,70447242,84317342,75955490,80058413,124487694,142885831,0,119152,219916412,139893887,233601944,18814301,224884870,310387010,1976864,209193256,166114529,74778643,59123536,24085052,LL
20211,A,3110092,NH농협은행 보광동지점,3527,312,586,534,497,633,965,1029537,81559,178806,209151,171656,149658,238707,301548,211141,108241,104121,158741,145743,147294,144949,145167,145285,145382,149489,151973,347131738,16671,234593838,112537900,48422694,44871737,47665986,41614691,52018730,65026480,47511420,2949652,7248039,116531680,48903963,138850932,32647472,161154635,121321534,1955751,33942671,69166234,64783402,65891576,46736531,HL
20211,A,3110093,우사단길,6035,490,956,1123,925,930,1611,2535714,176569,451655,621923,477789,336475,471301,691672,535001,297445,290491,396477,324628,359664,358496,357296,357249,356112,368899,377998,1706284425,57632,1196147819,510136606,220763632,243651886,242252644,204528856,284950801,261686788,248449818,4617922,18431737,323348929,264633936,812866653,282385248,798656714,449592679,3881039,292386378,404401893,262974423,182830287,101775373,LL
20211,A,3110094,오산중학교,358,26,63,49,46,71,103,106230,12614,14975,18379,20288,17268,22707,27841,22143,12582,13500,17030,13136,14981,15023,15080,15112,15267,15678,15090,774514131,14621,522239946,252274185,109285101,97780015,109510700,103097213,102566917,135357712,116916473,2587069,4921568,120290848,91057061,416412647,139244938,398744138,221269783,1249108,98457359,138838350,136026373,131859189,113583542,HH
20211,A,3110095,한강진역 3번,2566,196,227,483,452,380,828,552796,39344,105297,153184,105700,69291,79981,130116,110048,73428,77531,97562,64113,78120,80890,81653,80334,79151,77112,75536,2248695110,64352,1291129732,957565378,134590652,226315398,293565971,256261283,380396428,583688206,373877172,78406,3904401,347055810,487961791,1036641061,373053641,754132457,1147715551,22918496,771144502,648367417,192607476,194540716,72269406,LL
20211,A,3110096,한남힐사이드아파트,972,118,126,205,148,149,226,300529,25898,48676,79976,57102,41350,47527,54325,61873,45080,48853,58014,32383,41720,44315,44887,44116,43944,41495,40054,20582277,1738,19237407,1344870,3744440,4278590,3261548,4413478,3539351,1205883,138987,0,215818,12601070,3616353,4127454,21582,9930259,6354543,0,3566328,6289798,2991776,1575471,1861431,LL
20211,A,3110098,서울독일학교,219,29,35,30,30,39,56,95947,10132,13062,22917,18462,13331,18044,19246,21112,14714,13566,16691,10618,14010,14310,14365,14146,13935,12665,12516,2171860800,32647,1379547174,792313626,186312587,329588920,314400964,247307810,301936893,430415846,361897780,0,0,434673800,475359941,1001777018,260050041,835552907,857561822,21481531,533697654,564530782,229923551,196983260,146497953,LL
20211,A,3110099,유엔빌리지길,1823,312,201,329,273,313,395,310892,35999,33146,66657,59648,46189,69255,69183,67008,40233,41902,55485,37083,43754,44217,44223,44192,44272,45157,45079,590475880,5978,361424711,229051169,56576631,70135167,82827994,72032020,79852899,115602442,113448727,0,0,151079434,97653318,297675350,44067778,219870280,241067828,624769,123677178,164369319,84541540,71074041,16651261,LL
20211,A,3110102,옥수역 6번,813,89,131,121,144,101,227,539566,84625,60171,91159,96959,71782,134871,72020,107823,87180,98042,123320,51181,77998,78940,80382,78599,77783,76966,68897,963727273,54319,698038522,265688751,128289847,140924921,156033838,123339686,149450230,154346384,111342367,3389465,25552408,152485076,160980256,441948082,179371986,502154052,324038148,2394517,100429092,207024543,198881919,209279696,108182425,LL
20211,A,3110103,옥수터널,409,36,69,69,58,65,112,313647,46817,34316,64015,53801,41127,73571,76143,66549,38749,39930,54597,37679,43370,43168,43241,43433,43284,47868,49283,52743013,2804,45424934,7318079,9408958,10626723,12326998,6870035,6192220,6640267,677812,0,0,34350164,5675245,12464860,252744,32392603,13974377,0,3024126,5880074,7766965,12188412,17507402,LL
20211,A,3110104,신금호역 4번,2904,368,407,346,473,507,803,1141579,190596,134468,182098,182278,170501,281641,374268,243383,109806,100506,153775,159839,162150,161479,160724,161769,162315,165049,168092,300380827,9796,232850432,67530395,44201683,31068929,49524403,50231850,57823567,35402326,32128069,1038573,2958207,82469845,33028718,156297136,24588348,189747700,74534647,0,12050702,31560020,49608491,96269883,74793250,LH
20211,A,3110105,금동어린이공원,2845,307,395,382,396,486,879,961098,160406,106940,154333,154986,147143,237290,250739,190809,107712,111081,168743,132016,134435,133752,134503,134516,135556,143367,144968,471356250,18144,344347540,127008710,92263037,59565791,77111912,60327193,55079607,84819372,42189338,951442,6996441,124750416,85979230,229118445,23560276,257899960,175591454,320384,16780995,45759432,124645569,123153470,122831567,HL
20211,A,3110106,금북초등학교,919,118,141,125,119,149,267,610593,99699,56428,110100,102001,82693,159672,172860,119184,63503,63116,103722,88208,85373,83995,84097,84956,85239,91604,95330,525073,104,525073,0,164903,106271,117788,65438,70673,0,0,0,150769,125641,248663,0,0,235576,252852,0,36645,222489,213589,15705,0,LH
20211,A,3110107,금호사거리,224,17,21,30,30,41,85,177695,28525,17240,29482,28602,26196,47653,26309,33421,27003,31179,40578,19204,24419,24068,24411,24407,24726,27765,27901,448598817,6882,347136988,101461829,66509460,68666012,98048560,54847410,59065546,79145499,22316330,0,0,46172557,22647635,296766281,83012344,258512984,128213415,941250,42608265,71835701,100770254,86443317,84127614,HH
20211,A,3110109,금호삼성래미안아파트,451,32,73,63,60,75,148,407288,77051,36413,75664,74508,56198,87455,79614,78740,59299,66511,82503,40620,55813,55009,55323,55637,55741,64895,64868,383168239,13822,261501262,121666977,40906738,47610621,64707975,51812194,56463734,67787207,53879770,2325713,10895354,66402747,45015637,192454070,66074718,219775918,114988830,2268821,32500047,65214020,79824171,78566073,76391615,HL
20211,A,3110110,상왕십리역 6번,1988,156,429,336,277,316,474,969953,140684,167730,191903,146647,138814,184174,236427,191320,116838,127138,180890,117341,132744,131043,131120,131247,130530,153028,160240,721229230,24526,489051604,232177626,90624971,100990372,99929262,98614453,98892546,112327294,119850332,189301,14438697,132893670,90079208,386217750,97410604,380240073,265502552,3659673,99854956,184919391,126927091,135245327,95136186,LH
20211,A,3110112,행당역 2번,2689,308,519,374,390,453,645,701104,131403,105667,101675,116871,102095,143394,192574,146263,80817,77857,111292,92301,100476,100118,99676,99119,99178,100994,101544,1086809830,46272,727842511,358967319,135312226,126236831,155377945,139416938,171498571,180416066,178551253,3951512,20196572,232369586,164213246,551879039,114199875,560940621,416742516,8691446,120876874,160709075,219130658,277671911,190603171,HH
20211,A,3110113,응봉산,1424,195,186,183,207,276,377,175698,33879,18589,22748,27020,28479,44984,45277,38731,21502,20452,28159,21579,24521,24386,24335,24816,25104,25872,26663,94384173,3181,76417086,17967087,13915515,12120001,16174995,11893580,22312995,11280166,6686921,0,130170,19685554,12945529,48561276,13061644,48840669,26180115,315822,8184385,10053457,22626066,20856423,12984631,HL
20211,A,3110114,왕십리파출소,826,109,133,126,124,147,187,372756,52640,49674,54076,57352,68934,90082,80370,74110,47806,49733,72937,47801,53084,52387,52514,52352,52459,54646,55313,719330077,14207,488991238,230338839,89368390,99284168,105611581,90188832,104538267,147059104,83279735,1349794,799250,71186166,61496737,437726898,146771232,364570400,236426391,0,43851070,102309974,151187273,178605416,125043059,LH
20211,A,3110115,상왕십리역 3번,2063,183,471,355,259,363,432,852717,116359,156107,138979,131451,140775,169047,198922,174856,109746,112404,153220,103569,122805,121600,121616,120505,119305,123790,123097,1591037912,31158,1199069012,391968900,243632358,220203764,217549685,264076932,253606273,223714856,168254044,128528,23435067,344792241,189852695,886703773,146125608,703556523,325272087,528254,79204553,170889538,235444461,321237906,221523895,HH
20211,A,3110116,청계천박물관,1932,198,284,218,257,404,571,802073,97279,97083,125868,127703,138872,215267,192919,180888,109119,105738,124177,89232,116349,116773,116185,116508,115161,109874,111225,105176640,6546,96236482,8940158,15803893,22235039,19985581,16553713,21658256,8940158,0,0,2855083,50353281,6690699,44325883,951694,52631579,24253786,0,5796683,8940159,15198269,30223505,16726748,LH
20211,A,3110117,성동구보건소,1595,175,257,239,205,281,438,715333,68595,111466,123740,116176,130983,164373,186393,159668,86774,81620,112735,88145,102868,101496,100563,102251,102738,101745,103672,225998968,8994,188778089,37220879,31372447,42014928,41339347,35052371,38998996,27539106,9681773,2072699,5041620,66870149,12854124,109672642,29487734,129481885,71544451,289635,29345603,38374065,24310348,92586022,16120662,HL
20211,A,3110118,왕십리역 9번,1097,86,156,149,131,227,348,614458,105989,102108,103420,94425,85242,123276,146722,124162,75108,78495,113092,76879,89008,89882,90345,89065,88118,85380,82660,739834238,58160,570327165,169507073,110973560,116239131,122130476,111192532,109791466,92125319,77381754,979538,68823613,272941341,127992121,229677054,39420571,339583126,286089880,6295784,77522870,127873079,181401577,161915764,70663939,HL
20211,A,3110120,서울숲카페거리,839,93,134,149,140,130,193,628894,80071,104293,129881,108407,86755,119486,193228,132843,71288,68849,84913,77773,89337,92509,92426,91149,90968,86529,85976,33000000,2677,18909128,14090872,3647055,4037184,3821469,3390072,4013348,7258597,6832275,0,45796,8851364,12888078,10908171,306591,8691505,24308495,63007,15929591,11794531,2765196,1910905,536770,LL
